Title,Body HTML,Vendor,URL
"Impacto EL5002 Tennis ELbow Support, Extra Large","IMPACTO Tennis Elbow Support . Neoprene upper forearm tendon support. Adjustable strap with hook and loop closure. Ambidextrous. TENNIS Elbow Supports reduces pain from tendonitis of the elbow caused by repetitive motions such as gardening, playing sports, golfing, playing tennis, painting. Adjustable strap with hook/loop closure.",impacto,https://www.staples.ca/products/1743924-en-impacto-el5002-tennis-elbow-support-extra-large
"ESR – Étui pour iPhone X à dos en verre, cadre doux avec endos en verre, transparent",iPhone X,esr_gear,https://www.staples.ca/products/2907346-fr-esr-etui-pour-iphone-x-a-dos-en-verre-cadre-doux-avec-endos-en-verre-transparent
"Gray Tools Combination Wrench 1-9/16"", 12 Point, Black Oxide Finish",,gray_tools,https://www.staples.ca/products/1637549-en-gray-tools-combination-wrench-1-916-12-point-black-oxide-finish
"Gray Tools Combination Wrench 54mm, 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637975-en-gray-tools-combination-wrench-54mm-12-point-satin-chrome-finish
"Gray Tools 2-3/4"" Striking Face Box Wrench, 45Deg Offset Head","Gray Tools 2-3/4"" Striking Face Box Wrench, 45Deg Offset Head",gray_tools,https://www.staples.ca/products/1637763-en-gray-tools-2-34-striking-face-box-wrench-45deg-offset-head
"ESR – Étui portefeuille Metro pour iPhone X, tissu et cuir PU, avec fente pour carte, brun",iPhone X,esr_gear,https://www.staples.ca/products/2907345-fr-esr-etui-portefeuille-metro-pour-iphone-x-tissu-et-cuir-pu-avec-fente-pour-carte-brun
"Gray Tools 1/2"" Drive, 15/16"" Flare Nut Crow Foot Wrench, Chrome Finish",,gray_tools,https://www.staples.ca/products/1636581-en-gray-tools-12-drive-1516-flare-nut-crow-foot-wrench-chrome-finish
"Gray Tools 7/16"" Combination Flex Head Ratcheting Wrench, Stainless Steel Finish",,gray_tools,https://www.staples.ca/products/1636589-en-gray-tools-716-combination-flex-head-ratcheting-wrench-stainless-steel-finish
"GearWrenchMD – Ensemble de clés à cliquet mixtes, SAE, 7 pièces",,gearwrench,https://www.staples.ca/products/1412525-fr-gearwrenchmd-ensemble-de-cles-a-cliquet-mixtes-sae-7-pieces
"Gray Tools Combination Wrench 15mm, 12 Point, Satin Chrome Finish","Gray Tools Combination Wrench 15mm, 12 Point, Satin Chrome Finish",gray_tools,https://www.staples.ca/products/1636381-en-gray-tools-combination-wrench-15mm-12-point-satin-chrome-finish
"Gray Tools – Clé mixte courte de 11 mm à 12 pans, fini chromé brillant",,gray_tools,https://www.staples.ca/products/1636192-fr-gray-tools-cle-mixte-courte-de-11-mm-a-12-pans-fini-chrome-brillant
"OtterBox – Étui Symmetry pour iPhone 6/6S, corail/bronze (7754943)",L'étui Symmetry pour l'iPhone 6/6S d'Apple est un étui de poche élégant et convivial. L'étui Symmetry offre une variété de couleurs et de motifs pour faire en sorte que votre téléphone se démarque de la foule. La construction bi-matière absorbe les chocs et offre une protection chic contre les chutes. Le bord biseauté surélevé de l'étui Symmetry offre une protection supplémentaire à votre écran tactile.,otterbox,https://www.staples.ca/products/2909613-fr-otterbox-etui-symmetry-pour-iphone-66s-corailbronze-7754943
"Gray Tools Combination Wrench 55mm, 12 Point, Black Oxide Finish","Gray Tools Combination Wrench 55mm, 12 Point, Black Oxide Finish",gray_tools,https://www.staples.ca/products/1637968-en-gray-tools-combination-wrench-55mm-12-point-black-oxide-finish
"Gray Tools Combination Wrench 1-15/16"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637784-en-gray-tools-combination-wrench-1-1516-12-point-satin-chrome-finish
"Gray Tools Combination Wrench 2-5/16"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637972-en-gray-tools-combination-wrench-2-516-12-point-satin-chrome-finish
"Étaux de porte verrouillables de 6 po, ouverture de mâchoire de 2 5/16 po",,grip_on,https://www.staples.ca/products/1636231-fr-etaux-de-porte-verrouillables-de-6-po-ouverture-de-machoire-de-2-516-po
"Gray Tools 1-1/2"" 12 Point, Flat Ratcheting Single Box Wrench, Vinyl Grip","Gray Tools 1-1/2"" 12 Point, Flat Ratcheting Single Box Wrench, Vinyl Grip",gray_tools,https://www.staples.ca/products/1637770-en-gray-tools-1-12-12-point-flat-ratcheting-single-box-wrench-vinyl-grip
"Gray Tools 80mm Striking Face Box Wrench, 45Deg Offset Head","Gray Tools 80mm Striking Face Box Wrench, 45Deg Offset Head",gray_tools,https://www.staples.ca/products/1637954-en-gray-tools-80mm-striking-face-box-wrench-45deg-offset-head
"Gray Tools 13 Piece 3/8"" Drive Metric, Mirror Chrome Open End, Crow foot Wrench Set, 10mm-24mm",,gray_tools,https://www.staples.ca/products/1637557-en-gray-tools-13-piece-38-drive-metric-mirror-chrome-open-end-crow-foot-wrench-set-10mm-24mm
"Pinces-étaux de 7 po, avec prise omnium, ouverture de mâchoire de 1 7/8 po, mâchoires droites",,grip_on,https://www.staples.ca/products/1636235-fr-pinces-etaux-de-7-po-avec-prise-omnium-ouverture-de-machoire-de-1-78-po-machoires-droites
"Gray Tools 5 Piece 6 & 12 Point Metric, 25Deg Offset Ratcheting Box Wrench, 7mmx8mm-15mmx17mm",,gray_tools,https://www.staples.ca/products/1637766-en-gray-tools-5-piece-6-12-point-metric-25deg-offset-ratcheting-box-wrench-7mmx8mm-15mmx17mm
"Dynamic Tools – Ensemble de clés à combinaison métriques, fini chromé miroir, 6 à 24 mm, 19 pièces",,dynamic,https://www.staples.ca/products/1571513-fr-dynamic-tools-ensemble-de-cles-a-combinaison-metriques-fini-chrome-miroir-6-a-24-mm-19-pieces
"Gray Tools 5 Piece SAE, Ratcheting Tube Wrench Set, Black Finish, 3/8""-5/8""",,gray_tools,https://www.staples.ca/products/1637795-en-gray-tools-5-piece-sae-ratcheting-tube-wrench-set-black-finish-38-58
"Gray Tools 2-3/4"" Strike-free Leverage Wrench, 45Deg Offset Head","Gray Tools 2-3/4"" Strike-free Leverage Wrench, 45Deg Offset Head",gray_tools,https://www.staples.ca/products/1637787-en-gray-tools-2-34-strike-free-leverage-wrench-45deg-offset-head
"Gray Tools Combination Wrench 2"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637798-en-gray-tools-combination-wrench-2-12-point-satin-chrome-finish
"Dynamic Tools – Clé dynamométrique à prise de 1/2 po, 30-250 pi-lb, 32 dents",,dynamic,https://www.staples.ca/products/1571508-fr-dynamic-tools-cle-dynamometrique-a-prise-de-12-po-30-250-pi-lb-32-dents
"Gray Tools 9mm Stubby Combination Wrench, 12 Point, Mirror Chrome Finish",,gray_tools,https://www.staples.ca/products/1636164-en-gray-tools-9mm-stubby-combination-wrench-12-point-mirror-chrome-finish
"Gray Tools – Clé mixte de 13 mm, 6 pans, fini chromé brillant",,gray_tools,https://www.staples.ca/products/1636261-fr-gray-tools-cle-mixte-de-13-mm-6-pans-fini-chrome-brillant
"Gray Tools 7mm Stubby Combination Wrench, 12 Point, Mirror Chrome Finish",,gray_tools,https://www.staples.ca/products/1636119-en-gray-tools-7mm-stubby-combination-wrench-12-point-mirror-chrome-finish
"Gray Tools Stripper/cutter Insulated & Non-insulated, 7-3/4"" Long, Strips WAG 16/14/12",,gray_tools,https://www.staples.ca/products/1637030-en-gray-tools-strippercutter-insulated-non-insulated-7-34-long-strips-wag-161412
"Gray Tools Combination Wrench 3-1/8"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1638162-en-gray-tools-combination-wrench-3-18-12-point-satin-chrome-finish
"Gray Tools 4"" Adjustable Wrench, Black Oxide Finish",,gray_tools,https://www.staples.ca/products/1636393-en-gray-tools-4-adjustable-wrench-black-oxide-finish
"Drive Medical Patient Lift Sling, Polyester Mesh, Commode Cutout","With a commode cutout and two sling points, this 39"" x 25"" mesh, Polyester Patient Lift Sling by Drive Medical will prove a useful accessory with any lift. The commode cutout will add the convenience in this functional sling. The mesh-design and polyester material provide the necessary strength, as evident in the sling's 330 pound weight capacity. It works with optional chains (model #: 13019) and includes 2 or 6 cradle points.",drive_medical,https://www.staples.ca/products/1036433-en-drive-medical-patient-lift-sling-polyester-mesh-commode-cutout
"Scooch WMC-I8-CLR iPhone 6/7/8 Wingman Case, Clear",Clear Protective Functional Case for Apple iPhone 6/7/8,scooch,https://www.staples.ca/products/2913006-en-scooch-wmc-i8-clr-iphone-678-wingman-case-clear
"Gray Tools - Clé à molette ajustable de 8 po, fini noir oxydé",,gray_tools,https://www.staples.ca/products/1636498-fr-gray-tools-cle-a-molette-ajustable-de-8-po-fini-noir-oxyde
"Dynamic Tools – Clé à combinaison à 12 points, série Contractor, fini satiné, 29 mm",,dynamic,https://www.staples.ca/products/1571409-fr-dynamic-tools-cle-a-combinaison-a-12-points-serie-contractor-fini-satine-29-mm
"Gray Tools 11 Piece 12 Point Metric, Mirror Chrome, Combination Wrench Set, 9mm-19mm","Gray Tools 11 Piece 12 Point Metric, Mirror Chrome, Combination Wrench Set, 9mm-19mm",gray_tools,https://www.staples.ca/products/1637984-en-gray-tools-11-piece-12-point-metric-mirror-chrome-combination-wrench-set-9mm-19mm
"ESR Marble iPhone 8/7 Case Custodia in Marmo Soft Edge, White",iPhone 8/7,esr_gear,https://www.staples.ca/products/2907349-en-esr-marble-iphone-87-case-custodia-in-marmo-soft-edge-white
"Gray Tools Combination Wrench 35mm, 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637525-en-gray-tools-combination-wrench-35mm-12-point-satin-chrome-finish
"Gray Tools Combination Wrench 2-1/4"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637961-en-gray-tools-combination-wrench-2-14-12-point-satin-chrome-finish
"Gray Tools 1/4""x 5/16"" 6 Point, 25Deg Offset Ratcheting Box Wrench, Mirror Chrome Finish","Gray Tools 1/4""x 5/16"" 6 Point, 25Deg Offset Ratcheting Box Wrench, Mirror Chrome Finish",gray_tools,https://www.staples.ca/products/1636426-en-gray-tools-14x-516-6-point-25deg-offset-ratcheting-box-wrench-mirror-chrome-finish
"Gray Tools 1"" Drive Micro-adjustable Torque Wrench, 300-2,000 Ft.lbs.","Gray Tools 1"" Drive Micro-adjustable Torque Wrench, 300-2,000 Ft.lbs.",gray_tools,https://www.staples.ca/products/1638294-en-gray-tools-1-drive-micro-adjustable-torque-wrench-300-2000-ftlbs
"Grip-on 10"" Locking Pliers, 1-11/16"" Jaw Opening, Groovy Grip","Grip-on 10"" Locking Pliers, 1-11/16"" Jaw Opening, Groovy Grip",grip_on,https://www.staples.ca/products/1636382-en-grip-on-10-locking-pliers-1-1116-jaw-opening-groovy-grip
"Dynamic Tools – Ensemble de 12 clés mixtes SAE, fini chrome miroir, 1/4 po à 15/16 po",,dynamic,https://www.staples.ca/products/1571516-fr-dynamic-tools-ensemble-de-12-cles-mixtes-sae-fini-chrome-miroir-14-po-a-1516-po
"Gray Tools 11 Piece 12 Point SAE, Black Finish, Combination Wrench Set, 3/8""-1""","Gray Tools 11 Piece 12 Point SAE, Black Finish, Combination Wrench Set, 3/8""-1""",gray_tools,https://www.staples.ca/products/1637993-en-gray-tools-11-piece-12-point-sae-black-finish-combination-wrench-set-38-1
"Gray Tools 7 Piece 6 Point SAE, Mirror Chrome, Combination Wrench Set, 3/8""-3/4""",,gray_tools,https://www.staples.ca/products/1637761-en-gray-tools-7-piece-6-point-sae-mirror-chrome-combination-wrench-set-38-34
"Dynamic Tools – Clé à cliquet à extrémité fermée double, 5/8 x 11/16 po",,dynamic,https://www.staples.ca/products/1571505-fr-dynamic-tools-cle-a-cliquet-a-extremite-fermee-double-58-x-1116-po
"Gray Tools 9 Piece 1/2"" Drive Metric, Mirror Chrome Flare Nut, Crow foot Wrench Set, 20mm-32mm",,gray_tools,https://www.staples.ca/products/1637958-en-gray-tools-9-piece-12-drive-metric-mirror-chrome-flare-nut-crow-foot-wrench-set-20mm-32mm
"Gray Tools Coax Cable Plier, 8-1/2"" Long, For RG6 & RG59 Coax Cable",,gray_tools,https://www.staples.ca/products/1636812-en-gray-tools-coax-cable-plier-8-12-long-for-rg6-rg59-coax-cable
"Gray Tools 1/2"" Drive, 22mm Flare Nut Crow Foot Wrench, Chrome Finish","Gray Tools 1/2"" Drive, 22mm Flare Nut Crow Foot Wrench, Chrome Finish",gray_tools,https://www.staples.ca/products/1636386-en-gray-tools-12-drive-22mm-flare-nut-crow-foot-wrench-chrome-finish
"GearWrenchMD – Ensemble de clés polygonales à têtes fendues, métrique, 6 pièces",,gearwrench,https://www.staples.ca/products/1412517-fr-gearwrenchmd-ensemble-de-cles-polygonales-a-tetes-fendues-metrique-6-pieces
"Dynamic Tools – Clé mixte à prise de 12 pans, 28mm, série Contractor, finition satinée",,dynamic,https://www.staples.ca/products/1571408-fr-dynamic-tools-cle-mixte-a-prise-de-12-pans-28mm-serie-contractor-finition-satinee
Grip-on – Pince-étau de 12 po en alliage d’aluminium,,grip_on,https://www.staples.ca/products/1636964-fr-grip-on-pince-etau-de-12-po-en-alliage-daluminium
"Gray Tools Electrical/electronic 5 In 1 Plier, 9-1/2"" Long, Stripper, Crimper & Bolt Cutter",,gray_tools,https://www.staples.ca/products/1636855-en-gray-tools-electricalelectronic-5-in-1-plier-9-12-long-stripper-crimper-bolt-cutter
"GearWrenchMD – Ensemble de clés à cliquet mixtes tronquées, métrique, 10 pièces",,gearwrench,https://www.staples.ca/products/1412522-fr-gearwrenchmd-ensemble-de-cles-a-cliquet-mixtes-tronquees-metrique-10-pieces
"Gray Tools Combination Wrench 80mm, 12 Point, Black Oxide Finish","Gray Tools Combination Wrench 80mm, 12 Point, Black Oxide Finish",gray_tools,https://www.staples.ca/products/1638165-en-gray-tools-combination-wrench-80mm-12-point-black-oxide-finish
"Gray Tools 6 Piece Metric, Double Box Flex Head, Ratcheting Wrench Set, 8x9mm-17x19mm","Gray Tools 6 Piece Metric, Double Box Flex Head, Ratcheting Wrench Set, 8x9mm-17x19mm",gray_tools,https://www.staples.ca/products/1637964-en-gray-tools-6-piece-metric-double-box-flex-head-ratcheting-wrench-set-8x9mm-17x19mm
"Gray Tools Combination Wrench 24mm, 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1637052-en-gray-tools-combination-wrench-24mm-12-point-satin-chrome-finish
"Gray Tools 8 Piece 1/2"" Drive SAE, Mirror Chrome Flare Nut, Crow foot Wrench Set, 13/16""-1-1/4""",,gray_tools,https://www.staples.ca/products/1637966-en-gray-tools-8-piece-12-drive-sae-mirror-chrome-flare-nut-crow-foot-wrench-set-1316-1-14
"Gray Tools – Clé à cliquet mixte tronquée de 16mm avec tête fixée, fini en acier inoxydable",,gray_tools,https://www.staples.ca/products/1636726-fr-gray-tools-cle-a-cliquet-mixte-tronquee-de-16mm-avec-tete-fixee-fini-en-acier-inoxydable
"Gray Tools 2-13/16"" Striking Face Box Wrench, 45Deg Offset Head","Gray Tools 2-13/16"" Striking Face Box Wrench, 45Deg Offset Head",gray_tools,https://www.staples.ca/products/1637778-en-gray-tools-2-1316-striking-face-box-wrench-45deg-offset-head
"Grip-on 12"" Locking Pliers, 2-5/16"" Jaw Opening, Omnium Grip",,grip_on,https://www.staples.ca/products/1636805-en-grip-on-12-locking-pliers-2-516-jaw-opening-omnium-grip
"Gray Tools 2-11/16"" Strike-free Leverage Wrench, 45Deg Offset Head","Gray Tools 2-11/16"" Strike-free Leverage Wrench, 45Deg Offset Head",gray_tools,https://www.staples.ca/products/1637771-en-gray-tools-2-1116-strike-free-leverage-wrench-45deg-offset-head
"GearWrenchMD – Ensemble de clés à cliquet mixtes, SAE, 4 pièces",,gearwrench,https://www.staples.ca/products/1412524-fr-gearwrenchmd-ensemble-de-cles-a-cliquet-mixtes-sae-4-pieces
"Gray Tools 1/2"" Drive, 1"" Flare Nut Crow Foot Wrench, Chrome Finish",,gray_tools,https://www.staples.ca/products/1636591-en-gray-tools-12-drive-1-flare-nut-crow-foot-wrench-chrome-finish
"Drive Medical Full Body Patient Lift Sling, No Cutout, Extra Large","With four sling points, this Extra Large Full Body Patient Sling by Drive Medical is adaptable works with any floor lift. The solid-design, polyester product does not require an optional chain or strap and can withstand a weight capacity of 600 pounds. The 62""L x 45""W sling includes 4 or 6 cradle points.",drive_medical,https://www.staples.ca/products/1036444-en-drive-medical-full-body-patient-lift-sling-no-cutout-extra-large
"Dynamic Tools – Clé à combinaison à 12 points, série Contractor, fini satiné, 32 mm",,dynamic,https://www.staples.ca/products/1571411-fr-dynamic-tools-cle-a-combinaison-a-12-points-serie-contractor-fini-satine-32-mm
"Gray Tools – Clé mixte de 15/16 po, 6 pans, fini miroir chromé",,gray_tools,https://www.staples.ca/products/1636932-fr-gray-tools-cle-mixte-de-1516-po-6-pans-fini-miroir-chrome
"Gray Tools 5 Piece General Service Set, Straight, Curved & Long Nose Locking Pliers",,grip_on,https://www.staples.ca/products/1637522-en-gray-tools-5-piece-general-service-set-straight-curved-long-nose-locking-pliers
"Gray Tools – Clé mixte, 28 mm, 12 pans, fini chromé miroir",,gray_tools,https://www.staples.ca/products/1637339-fr-gray-tools-cle-mixte-28-mm-12-pans-fini-chrome-miroir
"Gray Tools Combination Wrench 3-7/8"", 12 Point, Satin Chrome Finish",,gray_tools,https://www.staples.ca/products/1638234-en-gray-tools-combination-wrench-3-78-12-point-satin-chrome-finish
"Grip-on 12"" Locking Pliers, 5-1/16"" Jaw Opening, Long Nose",,grip_on,https://www.staples.ca/products/1636623-en-grip-on-12-locking-pliers-5-116-jaw-opening-long-nose
"Gray Tools – Clé mixte, 9 mm, 12 pans, fini chromé miroir",,gray_tools,https://www.staples.ca/products/1636208-fr-gray-tools-cle-mixte-9-mm-12-pans-fini-chrome-miroir
"Dynamic Tools – Clé à combinaison à 12 points, série Contractor, fini satiné, 1 1/16",,dynamic,https://www.staples.ca/products/1571425-fr-dynamic-tools-cle-a-combinaison-a-12-points-serie-contractor-fini-satine-1-116
"Gray Tools 8 Piece SAE, Combination Flex Head, Ratcheting Wrench Set, 5/16""-3/4""","Gray Tools 8 Piece SAE, Combination Flex Head, Ratcheting Wrench Set, 5/16""-3/4""",gray_tools,https://www.staples.ca/products/1637982-en-gray-tools-8-piece-sae-combination-flex-head-ratcheting-wrench-set-516-34
"Gray Tools – Clé mixte, 1 3/8 po, 12 pans, fini oxyde noir",,gray_tools,https://www.staples.ca/products/1637373-fr-gray-tools-cle-mixte-1-38-po-12-pans-fini-oxyde-noir
